multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,mes_es
3307,TL03 GOG,2020-02-01,11:16,139.0,60,AV LIBERTADOR,R03,APELADA,79.0,76.0,Febrero
3309,DI2 LOT,2023-01-05,11:16,99.0,80,RUTA 9,R01,IMPAGA,19.0,15.0,Enero
3311,BHRP 770,2022-06-01,20:22,90.0,60,AV LIBERTADOR,R02,APELADA,30.0,27.0,Junio
3312,J1S1,1932-01-01,10:14,150.0,80,RUTA 9,,APELADA,70.0,66.0,Enero
3313,TL03 GOG,2022-02-04,20:22,111.0,80,AV SIEMPRE VIVA,,PAGADA,31.0,27.0,Febrero
3315,6EVY261,2022-02-19,10:14,151.0,80,RUTA 9,R02,PAGADA,71.0,67.0,Febrero
3316,0695 DVH,1932-01-01,11:16,110.0,60,RUTA 9,,ERROR,50.0,47.0,Enero
3317,M20 CPR,2022-12-02,10:14,133.0,80,AV LIBERTADOR,R02,ERROR,53.0,49.0,Diciembre
3320,VNK296 GP,2020-09-12,20:22,153.0,80,AV LIBERTADOR,R03,PAGADA,73.0,69.0,Septiembre
3322,WU08 YWC,2020-06-21,20:22,100.0,40,AV LIBERTADOR,R02,IMPAGA,60.0,58.0,Junio
3323,B 81 JKY,2020-08-18,00:00,145.0,80,AV SIEMPRE VIVA,,APELADA,65.0,61.0,Agosto
3328,WE FLYN,2020-12-16,15:56,132.0,80,AV LIBERTADOR,R01,IMPAGA,52.0,48.0,Diciembre
3330,6NCE831,2020-07-05,20:23,78.0,60,AV LIBERTADOR,R03,IMPAGA,18.0,15.0,Julio
3333,MX60 NZA,2023-05-18,11:17,56.0,40,RUTA 9,R02,PAGADA,16.0,14.0,Mayo
3336,6NCE831,2023-09-20,20:23,153.0,80,AV LIBERTADOR,R03,IMPAGA,73.0,69.0,Septiembre
3338,PIW 4215,2023-07-19,11:17,155.0,80,AV LIBERTADOR,R01,ERROR,75.0,71.0,Julio
3339,T0Y DR,2023-12-30,20:23,62.0,40,AV SIEMPRE VIVA,R03,IMPAGA,22.0,20.0,Diciembre
3340,AWS 167,1932-01-01,10:15,89.0,80,AV SIEMPRE VIVA,,APELADA,9.0,5.0,Enero
3345,NTHG LFT,2021-03-02,10:16,100.0,40,AV LIBERTADOR,R03,IMPAGA,60.0,58.0,Marzo
3346,3646 HBH,2021-02-16,10:16,106.0,80,RUTA 9,R01,IMPAGA,26.0,22.0,Febrero
3347,691 XC 80,1932-01-01,15:57,51.0,40,RUTA 9,R01,IMPAGA,11.0,9.0,Enero
3348,OUTSTDN,1932-01-01,15:57,116.0,40,AV LIBERTADOR,R03,PAGADA,76.0,74.0,Enero
3350,57 777 70,1932-01-01,00:00,135.0,60,AV SIEMPRE VIVA,R02,PAGADA,75.0,72.0,Enero
3354,DI2 LOT,2020-09-03,11:18,132.0,80,RUTA 9,R03,IMPAGA,52.0,48.0,Septiembre
3355,0695 DVH,2020-02-10,15:57,59.0,40,RUTA 9,R02,IMPAGA,19.0,17.0,Febrero
3358,B 81 JKY,1932-01-01,10:17,122.0,60,RUTA 9,R03,PAGADA,62.0,59.0,Enero
3360,RFH 373,2023-11-25,10:17,64.0,60,RUTA 9,R02,IMPAGA,4.0,1.0,Noviembre
3362,6NCE831,2023-04-15,00:00,109.0,80,AV LIBERTADOR,R03,IMPAGA,29.0,25.0,Abril
3365,T0Y DR,1932-01-01,00:00,111.0,40,AV LIBERTADOR,R02,IMPAGA,71.0,69.0,Enero
3369,B 81 JKY,2021-04-01,10:17,83.0,60,AV SIEMPRE VIVA,R03,ERROR,23.0,20.0,Abril
3372,AWS 167,2023-03-08,15:57,110.0,40,RUTA 9,R02,PAGADA,70.0,68.0,Marzo
3373,29 999 61,2021-03-12,20:24,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,Marzo
3374,41 RS TZ,2020-11-04,15:58,99.0,60,AV SIEMPRE VIVA,R03,PAGADA,39.0,36.0,Noviembre
3375,AWS 167,2022-03-28,11:18,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,24.0,Marzo
3376,GLEN1E,2022-02-10,10:18,83.0,60,AV LIBERTADOR,R03,APELADA,23.0,20.0,Febrero
3380,AWS 167,2021-10-30,10:18,115.0,40,AV LIBERTADOR,,IMPAGA,75.0,73.0,Octubre
3381,B 81 JKY,2023-08-29,11:19,115.0,80,AV LIBERTADOR,R02,IMPAGA,35.0,31.0,Agosto
3384,3646 HBH,2021-10-07,00:00,101.0,80,AV LIBERTADOR,R02,IMPAGA,21.0,17.0,Octubre
3385,990 XYK,2020-10-12,00:00,106.0,80,AV SIEMPRE VIVA,R03,APELADA,26.0,22.0,Octubre
3386,M PX 9357,2023-01-08,20:25,89.0,80,AV SIEMPRE VIVA,R03,APELADA,9.0,5.0,Enero
3387,RFH 373,2024-01-05,00:00,74.0,60,AV SIEMPRE VIVA,R01,PAGADA,14.0,11.0,Enero
3394,HF 3461,2023-12-22,20:25,131.0,60,AV LIBERTADOR,R01,APELADA,71.0,68.0,Diciembre
3395,990 XYK,2020-10-03,00:00,120.0,60,RUTA 9,R02,IMPAGA,60.0,57.0,Octubre
3396,DI2 LOT,2021-11-11,00:00,148.0,80,AV SIEMPRE VIVA,,ERROR,68.0,64.0,Noviembre
3401,BHRP 770,1932-01-01,20:25,130.0,60,AV LIBERTADOR,,PAGADA,70.0,67.0,Enero
3402,GLEN1E,1932-01-01,11:20,117.0,60,RUTA 9,R01,PAGADA,57.0,54.0,Enero
3403,GCP332,1932-01-01,11:20,136.0,60,AV LIBERTADOR,,PAGADA,76.0,73.0,Enero
3406,8B90638,1932-01-01,10:19,130.0,80,AV LIBERTADOR,R02,APELADA,50.0,46.0,Enero
3407,MX60 NZA,2020-12-17,10:19,89.0,80,RUTA 9,,PAGADA,9.0,5.0,Diciembre
3408,41 RS TZ,2022-07-24,10:20,141.0,80,AV SIEMPRE VIVA,R03,IMPAGA,61.0,57.0,Julio
3413,99 998 68,2022-11-28,11:20,95.0,40,RUTA 9,R02,ERROR,55.0,53.0,Noviembre
3415,M20 CPR,2022-10-08,00:00,127.0,80,AV SIEMPRE VIVA,,ERROR,47.0,43.0,Octubre
3417,N HZ 1002,2022-07-03,10:20,119.0,40,AV SIEMPRE VIVA,,PAGADA,79.0,77.0,Julio
3419,FD 1475,2023-12-03,11:21,114.0,40,AV LIBERTADOR,R02,APELADA,74.0,72.0,Diciembre
3425,AWS 167,2022-12-29,00:00,128.0,80,AV LIBERTADOR,,PAGADA,48.0,44.0,Diciembre
3430,VNK296 GP,2023-06-23,20:26,83.0,60,AV LIBERTADOR,R02,PAGADA,23.0,20.0,Junio
3432,VY 90 540,2020-12-08,10:21,127.0,80,RUTA 9,,APELADA,47.0,43.0,Diciembre
3437,GN64 OTP,2021-07-18,15:59,111.0,40,AV LIBERTADOR,R03,PAGADA,71.0,69.0,Julio
3440,VTII AHV,2022-11-11,00:00,72.0,60,AV LIBERTADOR,R03,ERROR,12.0,9.0,Noviembre
3443,WE FLYN,1932-01-01,16:00,91.0,40,RUTA 9,R03,ERROR,51.0,49.0,Enero
3446,UW3932,2020-05-01,20:27,94.0,80,AV LIBERTADOR,,PAGADA,14.0,10.0,Mayo
3447,0695 DVH,1932-01-01,00:00,140.0,80,AV LIBERTADOR,R03,APELADA,60.0,56.0,Enero
3449,HK 06 YMX,2020-11-29,20:27,84.0,40,AV LIBERTADOR,R01,ERROR,44.0,42.0,Noviembre
3451,M43 1ZW,2022-04-29,20:27,97.0,60,AV SIEMPRE VIVA,R02,PAGADA,37.0,34.0,Abril
3453,CT5 B876,2022-06-28,11:22,87.0,40,AV LIBERTADOR,,APELADA,47.0,45.0,Junio
3454,INTIGR8,2023-07-16,10:21,120.0,60,AV LIBERTADOR,R03,ERROR,60.0,57.0,Julio
3456,BHRP 770,2023-12-08,20:27,106.0,60,AV LIBERTADOR,R01,ERROR,46.0,43.0,Diciembre
3458,831 MDB,1932-01-01,20:27,158.0,80,AV SIEMPRE VIVA,,APELADA,78.0,74.0,Enero
3460,VTII AHV,2020-07-19,11:22,110.0,40,AV LIBERTADOR,R03,ERROR,70.0,68.0,Julio
3463,UW3932,2023-02-03,16:00,119.0,80,AV SIEMPRE VIVA,R01,IMPAGA,39.0,35.0,Febrero
3464,FVIO UHP,1932-01-01,10:22,146.0,80,RUTA 9,R02,IMPAGA,66.0,62.0,Enero
3466,99 998 68,1932-01-01,00:00,118.0,40,AV SIEMPRE VIVA,R01,APELADA,78.0,76.0,Enero
3468,409,2022-08-15,11:22,133.0,60,RUTA 9,R01,IMPAGA,73.0,70.0,Agosto
3471,HF 58 HXP,2021-06-21,16:01,91.0,40,AV SIEMPRE VIVA,R02,IMPAGA,51.0,49.0,Junio
3474,HF 3461,1932-01-01,20:28,99.0,80,RUTA 9,R01,IMPAGA,19.0,15.0,Enero
3478,HF 3461,2020-06-14,20:28,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,10.0,8.0,Junio
3481,DK 414 N,2021-04-27,00:00,132.0,80,AV SIEMPRE VIVA,R03,ERROR,52.0,48.0,Abril
3485,57 777 70,1932-01-01,16:02,76.0,40,AV LIBERTADOR,R02,APELADA,36.0,34.0,Enero
3487,GCP332,2023-03-03,11:23,128.0,60,AV LIBERTADOR,R02,IMPAGA,68.0,65.0,Marzo
3488,VY 90 540,2022-06-23,00:00,91.0,80,AV SIEMPRE VIVA,R01,PAGADA,11.0,7.0,Junio
3489,3646 HBH,2022-04-24,11:23,82.0,40,AV LIBERTADOR,R03,APELADA,42.0,40.0,Abril
3492,T0Y DR,2021-05-06,00:00,152.0,80,RUTA 9,R03,PAGADA,72.0,68.0,Mayo
3498,8B90638,2022-03-19,16:03,119.0,40,AV SIEMPRE VIVA,R02,ERROR,79.0,77.0,Marzo
3500,WE FLYN,2020-09-28,11:23,130.0,60,AV LIBERTADOR,R01,ERROR,70.0,67.0,Septiembre
3501,41 RS TZ,2020-07-05,20:29,107.0,80,AV SIEMPRE VIVA,R01,APELADA,27.0,23.0,Julio
3503,AI7 OVF,1932-01-01,00:00,90.0,40,AV LIBERTADOR,R01,IMPAGA,50.0,48.0,Enero
3506,TL03 GOG,2021-10-14,00:00,109.0,40,RUTA 9,R03,APELADA,69.0,67.0,Octubre
3513,WU 341 A,2023-03-03,11:24,87.0,60,AV SIEMPRE VIVA,,APELADA,27.0,24.0,Marzo
3514,0695 DVH,2021-01-10,20:29,107.0,40,AV LIBERTADOR,R01,IMPAGA,67.0,65.0,Enero
3515,WE FLYN,2021-10-19,11:24,82.0,60,RUTA 9,,IMPAGA,22.0,19.0,Octubre
3518,M PX 9357,2021-01-24,10:24,103.0,60,AV LIBERTADOR,R02,APELADA,43.0,40.0,Enero
3527,TL03 GOG,2023-07-08,00:00,105.0,40,AV LIBERTADOR,,IMPAGA,65.0,63.0,Julio
3531,B 81 JKY,1932-01-01,10:25,136.0,60,AV LIBERTADOR,R01,PAGADA,76.0,73.0,Enero
3532,57 777 70,1932-01-01,10:25,65.0,40,AV SIEMPRE VIVA,R02,APELADA,25.0,23.0,Enero
3534,CBM UK,2021-03-26,11:25,104.0,60,RUTA 9,R02,ERROR,44.0,41.0,Marzo
3536,T0Y DR,2021-10-14,20:29,51.0,40,AV SIEMPRE VIVA,,APELADA,11.0,9.0,Octubre
3537,57 777 70,1932-01-01,10:26,80.0,40,AV SIEMPRE VIVA,R01,IMPAGA,40.0,38.0,Enero
3542,BM 351,2023-10-26,16:05,49.0,40,RUTA 9,R02,IMPAGA,9.0,7.0,Octubre
3545,810 TCH,2022-01-18,00:00,89.0,60,AV LIBERTADOR,R03,PAGADA,29.0,26.0,Enero
3549,GLEN1E,2020-04-03,11:25,44.0,40,AV LIBERTADOR,R01,IMPAGA,4.0,2.0,Abril
3555,3646 HBH,2020-06-29,16:05,104.0,80,RUTA 9,R03,APELADA,24.0,20.0,Junio
3558,GE 1466,2021-05-24,10:27,103.0,60,AV SIEMPRE VIVA,R01,PAGADA,43.0,40.0,Mayo
3559,DK 414 N,1932-01-01,10:27,64.0,60,RUTA 9,,APELADA,4.0,1.0,Enero
3560,MX60 NZA,1932-01-01,20:30,110.0,60,AV SIEMPRE VIVA,R01,APELADA,50.0,47.0,Enero
3562,BM 351,1932-01-01,11:26,155.0,80,AV SIEMPRE VIVA,R03,PAGADA,75.0,71.0,Enero
3566,UM 96 201,2020-03-21,11:26,68.0,60,RUTA 9,R02,APELADA,8.0,5.0,Marzo
3569,BHRP 770,1932-01-01,20:30,109.0,60,AV SIEMPRE VIVA,R01,ERROR,49.0,46.0,Enero
3571,UW3932,2020-01-11,16:05,88.0,80,AV SIEMPRE VIVA,R02,ERROR,8.0,4.0,Enero
3572,AWS 167,2021-08-09,20:31,149.0,80,AV LIBERTADOR,R03,PAGADA,69.0,65.0,Agosto
3573,GE 1466,1932-01-01,16:05,56.0,40,AV LIBERTADOR,R01,ERROR,16.0,14.0,Enero
3584,M PX 9357,1932-01-01,10:28,87.0,40,RUTA 9,R01,IMPAGA,47.0,45.0,Enero
3586,M PX 9357,2021-01-30,11:27,120.0,40,AV LIBERTADOR,R01,ERROR,80.0,78.0,Enero
3587,GOOGLE,2021-06-08,20:31,64.0,60,AV LIBERTADOR,,PAGADA,4.0,1.0,Junio
3590,M PX 9357,2021-06-19,11:27,99.0,80,AV SIEMPRE VIVA,R03,ERROR,19.0,15.0,Junio
3591,CD 056 01,2020-02-09,20:31,122.0,60,RUTA 9,R03,ERROR,62.0,59.0,Febrero
3596,41 RS TZ,2021-06-22,16:07,126.0,60,RUTA 9,R03,ERROR,66.0,63.0,Junio
3599,W326 AVE,2020-09-26,16:07,131.0,80,AV SIEMPRE VIVA,R03,ERROR,51.0,47.0,Septiembre
3600,HF 58 HXP,1932-01-01,16:07,129.0,80,RUTA 9,,APELADA,49.0,45.0,Enero
3603,99 998 68,2020-03-22,00:00,156.0,80,AV LIBERTADOR,,APELADA,76.0,72.0,Marzo
3604,6EVY261,1932-01-01,20:32,67.0,40,AV LIBERTADOR,R03,ERROR,27.0,25.0,Enero
3605,WU 341 A,1932-01-01,16:08,139.0,80,AV LIBERTADOR,R01,IMPAGA,59.0,55.0,Enero
3608,WE FLYN,1932-01-01,16:08,147.0,80,AV SIEMPRE VIVA,,ERROR,67.0,63.0,Enero
3610,GE 1466,2022-03-20,20:32,61.0,40,AV LIBERTADOR,R01,PAGADA,21.0,19.0,Marzo
3614,BP717,2022-02-17,10:29,106.0,40,AV SIEMPRE VIVA,R01,PAGADA,66.0,64.0,Febrero
3615,81ZFJD,2021-02-28,10:29,85.0,60,AV LIBERTADOR,,ERROR,25.0,22.0,Febrero
3616,T0Y DR,2022-06-15,20:32,91.0,80,AV SIEMPRE VIVA,R03,ERROR,11.0,7.0,Junio
3617,NTHG LFT,2022-08-13,16:08,103.0,80,AV SIEMPRE VIVA,R03,APELADA,23.0,19.0,Agosto
3620,8B90638,1932-01-01,00:00,55.0,40,RUTA 9,R02,IMPAGA,15.0,13.0,Enero
3629,UM 96 201,2020-07-03,11:28,92.0,80,AV SIEMPRE VIVA,R02,PAGADA,12.0,8.0,Julio
3632,DK 414 N,2023-09-24,10:30,73.0,60,AV SIEMPRE VIVA,,PAGADA,13.0,10.0,Septiembre
3634,WU 341 A,2022-04-29,00:00,67.0,60,AV LIBERTADOR,R03,ERROR,7.0,4.0,Abril
3637,VTII AHV,2022-07-13,00:00,131.0,80,AV LIBERTADOR,R01,ERROR,51.0,47.0,Julio
3642,W326 AVE,2021-07-18,16:10,90.0,60,AV LIBERTADOR,,PAGADA,30.0,27.0,Julio
3643,CT5 B876,2020-09-06,10:30,122.0,60,RUTA 9,R02,APELADA,62.0,59.0,Septiembre
3647,990 XYK,2020-03-05,20:34,112.0,60,AV LIBERTADOR,R03,IMPAGA,52.0,49.0,Marzo
3648,WE FLYN,2020-10-04,20:34,45.0,40,AV LIBERTADOR,R03,IMPAGA,5.0,3.0,Octubre
3649,MX60 NZA,1932-01-01,10:30,118.0,60,RUTA 9,R02,IMPAGA,58.0,55.0,Enero
3654,W326 AVE,1932-01-01,00:00,73.0,40,AV SIEMPRE VIVA,R01,PAGADA,33.0,31.0,Enero
3655,NTHG LFT,2020-03-28,11:28,121.0,60,RUTA 9,,PAGADA,61.0,58.0,Marzo
3657,BM 351,2023-07-16,10:31,67.0,60,AV SIEMPRE VIVA,R01,ERROR,7.0,4.0,Julio
3658,CD 056 01,1932-01-01,10:31,146.0,80,AV SIEMPRE VIVA,R01,APELADA,66.0,62.0,Enero
3659,6NCE831,2021-02-24,20:34,82.0,40,RUTA 9,R01,APELADA,42.0,40.0,Febrero
3660,HF 58 HXP,2023-06-14,00:00,58.0,40,RUTA 9,R01,IMPAGA,18.0,16.0,Junio
3661,VNK296 GP,2022-05-13,10:31,104.0,60,AV LIBERTADOR,R03,ERROR,44.0,41.0,Mayo
3664,UM 96 201,1932-01-01,11:29,124.0,80,AV LIBERTADOR,,PAGADA,44.0,40.0,Enero
3666,W326 AVE,2020-08-28,16:11,117.0,40,AV SIEMPRE VIVA,R03,APELADA,77.0,75.0,Agosto
3668,UM 96 201,2020-09-20,20:34,140.0,60,RUTA 9,,APELADA,80.0,77.0,Septiembre
3669,WE FLYN,2021-07-27,16:11,74.0,40,RUTA 9,,IMPAGA,34.0,32.0,Julio
3670,OUTSTDN,1932-01-01,20:35,158.0,80,AV LIBERTADOR,R01,ERROR,78.0,74.0,Enero
3672,RFH 373,2023-01-29,11:29,94.0,60,AV SIEMPRE VIVA,,ERROR,34.0,31.0,Enero
3674,B 81 JKY,1932-01-01,11:29,153.0,80,RUTA 9,,IMPAGA,73.0,69.0,Enero
3676,HF 3461,2021-10-21,10:31,126.0,80,AV SIEMPRE VIVA,,APELADA,46.0,42.0,Octubre
3677,CD 056 01,1932-01-01,10:32,84.0,60,AV LIBERTADOR,R03,APELADA,24.0,21.0,Enero
3679,HK 06 YMX,2023-10-25,16:12,108.0,40,AV LIBERTADOR,R02,PAGADA,68.0,66.0,Octubre
3683,HK 06 YMX,2020-09-08,10:32,65.0,60,AV LIBERTADOR,R01,PAGADA,5.0,2.0,Septiembre
3685,GN64 OTP,2020-10-27,10:32,94.0,80,AV LIBERTADOR,R01,PAGADA,14.0,10.0,Octubre
3694,WU08 YWC,2023-05-20,00:00,91.0,40,AV SIEMPRE VIVA,R01,APELADA,51.0,49.0,Mayo
3695,DI2 LOT,2023-01-25,16:13,106.0,40,AV LIBERTADOR,R03,PAGADA,66.0,64.0,Enero
3700,409,2020-01-08,11:30,136.0,60,RUTA 9,R01,ERROR,76.0,73.0,Enero
3703,HK 06 YMX,1932-01-01,11:30,156.0,80,AV LIBERTADOR,R02,APELADA,76.0,72.0,Enero
3707,X IIUME,1932-01-01,20:36,140.0,60,AV LIBERTADOR,R01,IMPAGA,80.0,77.0,Enero
3710,99 998 68,1932-01-01,16:14,76.0,40,AV SIEMPRE VIVA,,IMPAGA,36.0,34.0,Enero
3713,M20 CPR,1932-01-01,10:33,124.0,80,AV SIEMPRE VIVA,R03,PAGADA,44.0,40.0,Enero
3717,N HZ 1002,2024-01-01,10:33,95.0,60,RUTA 9,R01,IMPAGA,35.0,32.0,Enero
3719,BM 351,2023-12-24,11:30,92.0,80,AV LIBERTADOR,R03,APELADA,12.0,8.0,Diciembre
3723,WU 341 A,2022-08-04,20:36,153.0,80,AV SIEMPRE VIVA,,APELADA,73.0,69.0,Agosto
3724,W326 AVE,2024-01-23,20:37,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,34.0,Enero
3728,3646 HBH,1932-01-01,10:33,138.0,60,AV LIBERTADOR,R01,APELADA,78.0,75.0,Enero
3730,J1S1,2023-04-26,20:37,126.0,80,RUTA 9,R01,PAGADA,46.0,42.0,Abril
3734,UM 96 201,2024-02-07,20:37,95.0,80,RUTA 9,R01,APELADA,15.0,11.0,Febrero
3743,INTIGR8,1932-01-01,16:15,131.0,80,AV SIEMPRE VIVA,,APELADA,51.0,47.0,Enero
3744,GCP332,2024-02-04,10:34,83.0,60,RUTA 9,,ERROR,23.0,20.0,Febrero
3745,VNK296 GP,2021-10-29,10:34,79.0,40,RUTA 9,,IMPAGA,39.0,37.0,Octubre
3746,GCP332,2020-07-17,20:38,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,26.0,Julio
3747,NTHG LFT,2023-12-07,11:31,57.0,40,RUTA 9,,APELADA,17.0,15.0,Diciembre
3748,J1S1,1932-01-01,00:00,80.0,60,AV LIBERTADOR,R01,IMPAGA,20.0,17.0,Enero
3752,J1S1,2020-11-12,16:15,47.0,40,RUTA 9,R03,ERROR,7.0,5.0,Noviembre
3755,HAMSTUR,1932-01-01,00:00,106.0,40,AV LIBERTADOR,,ERROR,66.0,64.0,Enero
3756,CBM UK,2022-08-01,20:39,132.0,80,RUTA 9,R02,APELADA,52.0,48.0,Agosto
3757,GCP332,2023-03-09,11:32,88.0,40,RUTA 9,,ERROR,48.0,46.0,Marzo
3758,VNK296 GP,1932-01-01,10:34,49.0,40,RUTA 9,R03,PAGADA,9.0,7.0,Enero
3764,DI2 LOT,1932-01-01,00:00,80.0,40,RUTA 9,,APELADA,40.0,38.0,Enero
3765,81ZFJD,1932-01-01,16:15,129.0,60,AV LIBERTADOR,R02,ERROR,69.0,66.0,Enero
3767,BM 351,2023-03-10,10:35,120.0,60,AV LIBERTADOR,R03,PAGADA,60.0,57.0,Marzo
3768,VNK296 GP,2020-07-27,00:00,137.0,80,RUTA 9,R03,APELADA,57.0,53.0,Julio
3770,TL03 GOG,1932-01-01,20:40,88.0,80,AV LIBERTADOR,R01,APELADA,8.0,4.0,Enero
3773,HF 3461,1932-01-01,20:40,76.0,40,AV LIBERTADOR,,IMPAGA,36.0,34.0,Enero
3776,VNK296 GP,1932-01-01,20:40,85.0,80,AV LIBERTADOR,R03,IMPAGA,5.0,1.0,Enero
3780,HAMSTUR,2021-05-04,20:41,87.0,80,AV SIEMPRE VIVA,,ERROR,7.0,3.0,Mayo
3782,WU08 YWC,2022-03-29,20:41,128.0,80,AV SIEMPRE VIVA,R01,PAGADA,48.0,44.0,Marzo
3783,BB 8986,1932-01-01,16:16,64.0,60,AV SIEMPRE VIVA,R01,PAGADA,4.0,1.0,Enero
3785,GOOGLE,2021-07-24,16:16,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0,Julio
3788,HF 3461,2021-07-16,16:16,98.0,80,RUTA 9,R02,ERROR,18.0,14.0,Julio
3789,N HZ 1002,1932-01-01,11:32,43.0,40,AV LIBERTADOR,R02,PAGADA,3.0,1.0,Enero
3792,M43 1ZW,2023-05-10,20:41,143.0,80,RUTA 9,R01,APELADA,63.0,59.0,Mayo
3795,DK 414 N,1932-01-01,20:42,90.0,80,AV LIBERTADOR,R01,PAGADA,10.0,6.0,Enero
3796,CD 056 01,2022-10-25,16:16,116.0,40,RUTA 9,R03,ERROR,76.0,74.0,Octubre
3798,HF 3461,2023-12-10,11:32,79.0,40,AV SIEMPRE VIVA,R02,PAGADA,39.0,37.0,Diciembre
3799,N HZ 1002,2022-10-30,11:33,97.0,40,AV SIEMPRE VIVA,R02,ERROR,57.0,55.0,Octubre
3807,691 XC 80,1932-01-01,16:17,128.0,80,AV LIBERTADOR,R01,PAGADA,48.0,44.0,Enero
3808,M43 1ZW,2022-09-16,10:36,76.0,40,AV LIBERTADOR,R03,APELADA,36.0,34.0,Septiembre
3809,UW3932,2020-06-10,11:33,121.0,60,AV SIEMPRE VIVA,R02,IMPAGA,61.0,58.0,Junio
3810,UW3932,2024-02-05,20:42,132.0,60,AV SIEMPRE VIVA,R02,ERROR,72.0,69.0,Febrero
3817,X IIUME,2021-08-27,11:34,129.0,80,AV LIBERTADOR,,APELADA,49.0,45.0,Agosto
3822,BM 351,1932-01-01,00:00,81.0,60,AV LIBERTADOR,R02,ERROR,21.0,18.0,Enero
3824,WU08 YWC,2022-09-04,16:18,100.0,40,AV LIBERTADOR,R01,APELADA,60.0,58.0,Septiembre
3825,990 XYK,1932-01-01,20:43,141.0,80,AV SIEMPRE VIVA,R01,IMPAGA,61.0,57.0,Enero
3827,M43 1ZW,2023-03-10,16:18,58.0,40,RUTA 9,R03,IMPAGA,18.0,16.0,Marzo
3829,29 999 61,2020-08-01,00:00,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0,Agosto
3831,T0Y DR,1932-01-01,10:37,109.0,40,AV LIBERTADOR,R01,PAGADA,69.0,67.0,Enero
3833,HF 3461,2023-03-03,16:18,97.0,40,AV SIEMPRE VIVA,,PAGADA,57.0,55.0,Marzo
3837,409,1932-01-01,20:43,94.0,80,RUTA 9,,IMPAGA,14.0,10.0,Enero
3838,6EVY261,2021-12-01,20:43,98.0,60,AV SIEMPRE VIVA,R03,APELADA,38.0,35.0,Diciembre
3840,GOOGLE,2023-05-21,16:19,94.0,80,AV LIBERTADOR,R02,ERROR,14.0,10.0,Mayo
3844,691 XC 80,2023-11-12,11:35,111.0,40,AV SIEMPRE VIVA,R02,APELADA,71.0,69.0,Noviembre
3846,BP717,2022-07-17,16:19,94.0,40,AV LIBERTADOR,,ERROR,54.0,52.0,Julio
3847,AWS 167,1932-01-01,16:19,155.0,80,AV LIBERTADOR,,IMPAGA,75.0,71.0,Enero
3851,X IIUME,2020-08-28,16:19,121.0,80,AV LIBERTADOR,,APELADA,41.0,37.0,Agosto
3853,BP717,2021-07-26,11:35,105.0,80,AV LIBERTADOR,R02,PAGADA,25.0,21.0,Julio
3854,GOOGLE,2022-08-09,16:20,53.0,40,AV SIEMPRE VIVA,R01,ERROR,13.0,11.0,Agosto
3855,990 XYK,1932-01-01,10:37,131.0,80,AV SIEMPRE VIVA,R03,PAGADA,51.0,47.0,Enero
3857,6EVY261,2020-12-06,00:00,146.0,80,AV SIEMPRE VIVA,,APELADA,66.0,62.0,Diciembre
3860,3646 HBH,1932-01-01,11:36,112.0,80,RUTA 9,R01,PAGADA,32.0,28.0,Enero
3861,81ZFJD,2020-10-07,20:44,150.0,80,AV LIBERTADOR,R01,IMPAGA,70.0,66.0,Octubre
3863,6EVY261,2022-12-31,10:38,71.0,40,AV LIBERTADOR,R02,PAGADA,31.0,29.0,Diciembre
3864,WU08 YWC,2021-05-07,20:44,112.0,60,RUTA 9,R01,IMPAGA,52.0,49.0,Mayo
3866,WU08 YWC,1932-01-01,16:20,94.0,60,AV SIEMPRE VIVA,R03,APELADA,34.0,31.0,Enero
3868,W326 AVE,2023-04-12,11:36,139.0,60,RUTA 9,,IMPAGA,79.0,76.0,Abril
3870,3646 HBH,2023-02-13,10:38,47.0,40,RUTA 9,R03,ERROR,7.0,5.0,Febrero
3874,TL03 GOG,2021-04-24,11:37,108.0,40,AV SIEMPRE VIVA,R01,APELADA,68.0,66.0,Abril
3876,NTHG LFT,2021-11-28,10:38,97.0,80,AV SIEMPRE VIVA,R02,APELADA,17.0,13.0,Noviembre
3878,HF 3461,2021-12-26,11:37,151.0,80,AV SIEMPRE VIVA,,APELADA,71.0,67.0,Diciembre
3879,6EVY261,2021-05-23,10:38,132.0,80,AV LIBERTADOR,,APELADA,52.0,48.0,Mayo
3891,J1S1,1932-01-01,20:46,87.0,60,AV LIBERTADOR,R03,ERROR,27.0,24.0,Enero
3899,WE FLYN,2020-11-04,10:39,92.0,80,AV SIEMPRE VIVA,R01,APELADA,12.0,8.0,Noviembre
3900,691 XC 80,2023-12-30,10:39,75.0,40,RUTA 9,R03,IMPAGA,35.0,33.0,Diciembre
3901,990 XYK,2023-07-06,00:00,95.0,80,AV SIEMPRE VIVA,R03,ERROR,15.0,11.0,Julio
3902,WE FLYN,1932-01-01,10:39,120.0,80,RUTA 9,R01,ERROR,40.0,36.0,Enero
